Frequency,Real,Imaginary
799900000,0.8544921875,0.241943359375
799950000,0.885009765625,0.0643310546875
800000000,0.8800048828125,-0.1175537109375
800050000,0.838623046875,-0.2916259765625
800100000,0.761962890625,-0.454833984375
800150000,0.653564453125,-0.597900390625
800200000,0.51806640625,-0.71875
800250000,0.36279296875,-0.808837890625
800300000,0.1907958984375,-0.8663330078125
800350000,0.0125732421875,-0.8865966796875
800400000,-0.1673583984375,-0.8702392578125
800450000,-0.3385009765625,-0.8167724609375
800500000,-0.496337890625,-0.7322998046875
800550000,-0.6334228515625,-0.61474609375
800600000,-0.7437744140625,-0.474853515625
800650000,-0.824951171875,-0.313720703125
800700000,-0.8709716796875,-0.1396484375
800750000,-0.8829345703125,0.0374755859375
800800000,-0.857177734375,0.2142333984375
800850000,-0.792236328125,0.383056640625
800900000,-0.697998046875,0.5350341796875
800950000,-0.5750732421875,0.665283203125
801000000,-0.42822265625,0.7681884765625
801050000,-0.26318359375,0.8388671875
801100000,-0.0889892578125,0.873291015625
801150000,0.090087890625,0.8717041015625
801200000,0.26220703125,0.83642578125
801250000,0.4276123046875,0.7640380859375
801300000,0.5728759765625,0.66259765625
801350000,0.6943359375,0.5325927734375
801400000,0.786376953125,0.3798828125
801450000,0.8460693359375,0.21484375
801500000,0.8721923828125,0.0372314453125
801550000,0.861328125,-0.1397705078125
801600000,0.81396484375,-0.30908203125
801650000,0.733642578125,-0.4671630859375
801700000,0.624267578125,-0.6065673828125
801750000,0.4871826171875,-0.7186279296875
801800000,0.3314208984375,-0.80224609375
801850000,0.1634521484375,-0.8507080078125
801900000,-0.0137939453125,-0.86865234375
801950000,-0.1881103515625,-0.8465576171875
802000000,-0.3558349609375,-0.789306640625
802050000,-0.5072021484375,-0.7017822265625
802100000,-0.63916015625,-0.5855712890625
802150000,-0.742431640625,-0.4442138671875
802200000,-0.8157958984375,-0.2835693359375
802250000,-0.857421875,-0.112548828125
802300000,-0.8599853515625,0.06298828125
802350000,-0.830322265625,0.236572265625
802400000,-0.766845703125,0.3988037109375
802450000,-0.66943359375,0.544677734375
802500000,-0.5447998046875,0.66845703125
802550000,-0.3985595703125,0.764892578125
802600000,-0.237548828125,0.82958984375
802650000,-0.063232421875,0.8587646484375
802700000,0.1109619140625,0.8531494140625
802750000,0.280517578125,0.8126220703125
802800000,0.439697265625,0.7410888671875
802850000,0.5792236328125,0.6357421875
802900000,0.69580078125,0.5050048828125
802950000,0.782958984375,0.353515625
803000000,0.8377685546875,0.1875
803050000,0.8607177734375,0.014892578125
803100000,0.8450927734375,-0.159912109375
803150000,0.7955322265625,-0.327880859375
803200000,0.71142578125,-0.4815673828125
803250000,0.6021728515625,-0.6142578125
803300000,0.4658203125,-0.7236328125
803350000,0.309814453125,-0.8028564453125
803400000,0.1395263671875,-0.8482666015625
803450000,-0.0345458984375,-0.8587646484375
803500000,-0.2066650390625,-0.8367919921875
803550000,-0.3697509765625,-0.7747802734375
803600000,-0.5208740234375,-0.685546875
803650000,-0.6485595703125,-0.5662841796875
803700000,-0.750244140625,-0.42431640625
803750000,-0.818359375,-0.2630615234375
803800000,-0.856201171875,-0.0914306640625
803850000,-0.8558349609375,0.08203125
803900000,-0.82177734375,0.254638671875
803950000,-0.7535400390625,0.4161376953125
804000000,-0.6541748046875,0.5601806640625
804050000,-0.5274658203125,0.68115234375
804100000,-0.3792724609375,0.7733154296875
804150000,-0.2144775390625,0.8328857421875
804200000,-0.0421142578125,0.8594970703125
804250000,0.1331787109375,0.85107421875
804300000,0.30126953125,0.806884765625
804350000,0.4591064453125,0.728515625
804400000,0.59619140625,0.6195068359375
804450000,0.7108154296875,0.4852294921875
804500000,0.7939453125,0.3328857421875
804550000,0.8447265625,0.1658935546875
804600000,0.8594970703125,-0.0101318359375
804650000,0.8392333984375,-0.1827392578125
804700000,0.7850341796875,-0.3507080078125
804750000,0.697509765625,-0.4993896484375
804800000,0.58056640625,-0.630859375
804850000,0.44140625,-0.7352294921875
804900000,0.2825927734375,-0.80908203125
804950000,0.114013671875,-0.848388671875
805000000,-0.0599365234375,-0.8543701171875
805050000,-0.2318115234375,-0.82275390625
805100000,-0.3939208984375,-0.7574462890625
805150000,-0.5377197265625,-0.6614990234375
805200000,-0.660400390625,-0.5386962890625
805250000,-0.7554931640625,-0.3939208984375
805300000,-0.8167724609375,-0.2320556640625
805350000,-0.84814453125,-0.0623779296875
805400000,-0.84130859375,0.1097412109375
805450000,-0.7991943359375,0.2783203125
805500000,-0.7266845703125,0.433837890625
805550000,-0.62060546875,0.5712890625
805600000,-0.492919921875,0.683837890625
805650000,-0.34423828125,0.7686767578125
805700000,-0.181884765625,0.8206787109375
805750000,-0.0098876953125,0.8394775390625
805800000,0.1591796875,0.82373046875
805850000,0.3216552734375,0.7718505859375
805900000,0.4700927734375,0.692138671875
805950000,0.59912109375,0.5802001953125
806000000,0.70361328125,0.44580078125
806050000,0.7769775390625,0.29345703125
806100000,0.820556640625,0.1297607421875
806150000,0.827392578125,-0.037353515625
806200000,0.8018798828125,-0.2025146484375
806250000,0.74267578125,-0.360107421875
806300000,0.6541748046875,-0.502197265625
806350000,0.538330078125,-0.6217041015625
806400000,0.4000244140625,-0.7164306640625
806450000,0.246826171875,-0.7821044921875
806500000,0.0843505859375,-0.8131103515625
806550000,-0.0802001953125,-0.8128662109375
806600000,-0.2427978515625,-0.778564453125
806650000,-0.39501953125,-0.712646484375
806700000,-0.5306396484375,-0.6168212890625
806750000,-0.6427001953125,-0.4986572265625
806800000,-0.7293701171875,-0.358154296875
806850000,-0.78515625,-0.2025146484375
806900000,-0.8092041015625,-0.0400390625
806950000,-0.799560546875,0.1220703125
807000000,-0.7579345703125,0.2813720703125
807050000,-0.6844482421875,0.428466796875
807100000,-0.584716796875,0.554931640625
807150000,-0.459716796875,0.661865234375
807200000,-0.3167724609375,0.7401123046875
807250000,-0.16162109375,0.787353515625
807300000,7.32421875E-4,0.8031005859375
807350000,0.1607666015625,0.7867431640625
807400000,0.317626953125,0.7386474609375
807450000,0.460205078125,0.65771484375
807500000,0.582763671875,0.5517578125
807550000,0.68115234375,0.4251708984375
807600000,0.753173828125,0.27783203125
807650000,0.7935791015625,0.1190185546875
807700000,0.7996826171875,-0.041015625
807750000,0.776611328125,-0.2015380859375
807800000,0.7183837890625,-0.353759765625
807850000,0.6328125,-0.491455078125
807900000,0.5208740234375,-0.6090087890625
807950000,0.387939453125,-0.7005615234375
808000000,0.2386474609375,-0.7655029296875
808050000,0.0792236328125,-0.7982177734375
808100000,-0.0828857421875,-0.797119140625
808150000,-0.2421875,-0.7645263671875
808200000,-0.391357421875,-0.7005615234375
808250000,-0.524169921875,-0.6064453125
808300000,-0.6368408203125,-0.4898681640625
808350000,-0.722900390625,-0.3505859375
808400000,-0.7786865234375,-0.197509765625
808450000,-0.8033447265625,-0.0374755859375
808500000,-0.7947998046875,0.1256103515625
808550000,-0.753173828125,0.2843017578125
808600000,-0.6812744140625,0.430908203125
808650000,-0.58056640625,0.5604248046875
808700000,-0.4556884765625,0.6649169921875
808750000,-0.31005859375,0.74462890625
808800000,-0.155029296875,0.791748046875
808850000,0.0093994140625,0.8070068359375
808900000,0.17236328125,0.7886962890625
808950000,0.3284912109375,0.7374267578125
809000000,0.47119140625,0.656982421875
809050000,0.5960693359375,0.5458984375
809100000,0.6925048828125,0.416015625
809150000,0.7646484375,0.265380859375
809200000,0.8011474609375,0.1046142578125
809250000,0.8065185546875,-0.0595703125
809300000,0.778564453125,-0.222412109375
809350000,0.7181396484375,-0.376708984375
809400000,0.626708984375,-0.51220703125
809450000,0.5084228515625,-0.6298828125
809500000,0.369140625,-0.71875
809550000,0.2158203125,-0.77978515625
809600000,0.0531005859375,-0.8065185546875
809650000,-0.1124267578125,-0.8006591796875
809700000,-0.27294921875,-0.7598876953125
809750000,-0.4208984375,-0.68798828125
809800000,-0.5521240234375,-0.587158203125
809850000,-0.6593017578125,-0.462646484375
809900000,-0.740478515625,-0.318359375
809950000,-0.7877197265625,-0.1597900390625
810000000,-0.8040771484375,0.00244140625
810050000,-0.785888671875,0.166748046875
810100000,-0.734130859375,0.3236083984375
810150000,-0.652587890625,0.4656982421875
810200000,-0.5416259765625,0.589111328125
810250000,-0.40966796875,0.68603515625
810300000,-0.2611083984375,0.75390625
810350000,-0.100341796875,0.7906494140625
810400000,0.0611572265625,0.7926025390625
810450000,0.2239990234375,0.7620849609375
810500000,0.373779296875,0.7000732421875
810550000,0.506591796875,0.608154296875
810600000,0.6190185546875,0.48876953125
810650000,0.7054443359375,0.352294921875
810700000,0.7613525390625,0.198974609375
810750000,0.785400390625,0.0382080078125
810800000,0.7728271484375,-0.1239013671875
810850000,0.7298583984375,-0.2784423828125
810900000,0.6549072265625,-0.422607421875
810950000,0.5537109375,-0.54541015625
811000000,0.4281005859375,-0.645751953125
811050000,0.2850341796875,-0.7166748046875
811100000,0.13037109375,-0.7603759765625
811150000,-0.0284423828125,-0.7672119140625
811200000,-0.18603515625,-0.74169921875
811250000,-0.3341064453125,-0.684814453125
811300000,-0.466796875,-0.5989990234375
811350000,-0.5792236328125,-0.48876953125
811400000,-0.6651611328125,-0.355224609375
811450000,-0.720947265625,-0.20947265625
811500000,-0.745849609375,-0.0555419921875
811550000,-0.73681640625,0.10107421875
